ID,TITLE,BODY,CAT,CLASS
20130626133007AAbxt1V,Royal Mail - ACCEPTED AT POL? What does this mean?,"Hi i recently brought an item from Manchester im in Birmingham It was sent out 2nd class recorded delivery on the 17th of June its now the 26th of June its been quite a while and as its 2nd class recorded delivery it says on the RM website it should take up to 3 working days. I have been tracking it and its been saying ""Item ************GB was posted at ************ on the 17/06/13 and is progressed through our network for delivery"" its been saying this up till today 26th i tracked the item today and its now saying ""ACCEPTED AT POL"" this has never happened to me before and tbh its kinda frustrating Any help would be much appreciated Thanks :)",Local Businesses,Archivadas y Web
20130809143155AAOB3fv,Is Seattle talent a scam?,MY friends mom looked it up on the internet and she found out it's a scam but I want to prove that it isn't so she could audition!,Local Businesses,Archivadas y Web
20140726022657AADcxBA,How can I join the Indian Army?,"I am 100% Indian but born and raised in America. I only have a US passport, but I have an OCI card. Can I join the Indian Army? If I can, what is the process?",Travel,Archivadas y Web
20150901052639AAgauh6,Ways to make my immune system stronger?,"I have a really bad immune system and I get sick a lot. In the past ten weeks I ve been sick 6 times. When I say sick I mean just a sore throat, bad cough and head cold. We just finished winter today but I m still getting sick. I have an immune booster every day, two vitamin c tablets, a vitamin d and iron supplements at night. Is there anyway I can stop getting sick? I go to my doctor but he doesn t prescribe me to any medication because he says its no use when the sicknesses only last about 4-5 days. I eat heaps of fruit and vegetables every day.",Health,Archivadas y Web
20150921070213AA3lSFN,Which of the following properties of atmospheric CO2 are most relevant to global climate?,"A. It is heavier than O2 B. It is opaque to visible light, but transparent to infrared light C. It is transparent to visible light, but relatively opaque to infrared light D. It reacts with atmospheric O2 to form hydrocarbons E. None of the above are relevant to climate.",Environment,Archivadas y Web
20150924045401AAyvkKg,What do you need for selling photo's on Ebay?,"So I recently heard of selling JPEG pics on eBay. (why someone would pay for some pics is beyond me) But apparently a lot of these JPEG photos are selling. I think this a great item to sell considering you can could sell infinite and you don't have to pay for shipping... and you dont have to walk to the post office. (im lazy lol) Anyways I wonder what is the requirements for selling the pictures. Do you have to provide Ebay some license or royalty thing to prove you own the picture. And also what if you took the pic yourself, not really any proof to provide there. And what if I took a pic of a celebrity or famous building do I own the rights to that then, or do I not own the rights sense its a pic of someone else or some thing. (I always wondered how paparazzi gets away with it) And couldn't you also just take snapshot of some old unknown movie and post that as your picture. Unlikely anyone coming after you then. Don't get me wrong Im not trying to break the system or anything. I just want to understand what the guidelines are. Hope someone can help me out thanks!",Arts & Humanities,Archivadas y Web
20150924134831AAIjWXa,Can I call 911 on a cell phone that is deactivated?,"The question is because recently my younger brother has seen fights happening around his school and to his friends when there are no teachers to be found, I gave him my old deactivated phone (yes it works) and I told him if it gets serious and there are no teachers around to call 911, would the call go through? The question is because recently my younger brother has seen fights happening around his school and to his friends when there are no teachers to be found, I gave him my old deactivated phone (yes it works) and I told him if it gets serious and there are no teachers around that he should call 911, would the call go through?",Consumer Electronics,Archivadas y Web
20150924193416AAFvasM,"What did Bruce Lee mean by his famous words ""Be water my friend""?",Four magic words...they say...,Entertainment & Music,Archivadas y Web
20150929060334AAwWbvx,Why hasn't man reached the moon again?,"Ever since Armstrong landed on the surface of the moon, there was no attempt afterwards. If man could reach the moon in the 60's they could reach today . your thoughts",Science & Mathematics,Archivadas y Web
20151001125557AAdeGQR,Wanting to get my name off a home loan?,"Hello I have an issue. I am currently on a home loan with my ex (not married) and I would like to get my name off the home loan as quickly as possible (without filing bankruptcy). I've heard of a partition law that I can file and force a sale on the home, but here is the issue. He is current going through bankruptcy with the home on it, he also cannot refinance the home with his poor credit. What can I do, he is affecting my credit drastically and I need help.",Business & Finance,Archivadas y Web
20130805122204AAmEnYa,What to say calling back after an interview?,I had an interview for a customer service position at a book store over a week ago and they said that week they had more people to interview after me and they'd call me back. It's been well over a week and I was thinking I should call them back but I'm not sure what to say. What do you say when you call back after an interview?,Local Businesses,Archivada
